suite,scenario,dataset,seed,x,f
combined,local_dp_median,cox,7,-1.600000023841858,97.06859970092773
combined,local_dp_median,cox,7,-1.5,92.75873184204102
combined,local_dp_median,cox,7,-1.399999976158142,88.44886779785156
combined,local_dp_median,cox,7,-1.2999999523162842,84.13900375366211
combined,local_dp_median,cox,7,-1.2000000476837158,79.82914733886719
combined,local_dp_median,cox,7,-1.100000023841858,74.63873291015625
combined,local_dp_median,cox,7,-1.0,68.64501571655273
combined,local_dp_median,cox,7,-0.8999999761581421,62.6507568359375
combined,local_dp_median,cox,7,-0.800000011920929,56.656505584716804
combined,local_dp_median,cox,7,-0.699999988079071,50.29378318786621
combined,local_dp_median,cox,7,-0.6000000238418579,43.42511558532715
combined,local_dp_median,cox,7,-0.5,36.343921184539795
combined,local_dp_median,cox,7,-0.4000000059604645,29.06200647354126
combined,local_dp_median,cox,7,-0.3000000119209289,20.68407154083252
combined,local_dp_median,cox,7,-0.2000000029802322,13.09588623046875
combined,local_dp_median,cox,7,-0.1000000014901161,6.291681289672852
combined,local_dp_median,cox,7,0.0,0.0
combined,local_dp_median,cox,7,0.1000000014901161,-5.380817413330078
combined,local_dp_median,cox,7,0.2000000029802322,-10.651737213134766
combined,local_dp_median,cox,7,0.3000000119209289,-14.829639434814453
combined,local_dp_median,cox,7,0.4000000059604645,-18.694324493408203
combined,local_dp_median,cox,7,0.5,-22.844497680664062
combined,local_dp_median,cox,7,0.6000000238418579,-27.41417694091797
combined,local_dp_median,cox,7,0.699999988079071,-32.0923957824707
combined,local_dp_median,cox,7,0.800000011920929,-36.7514533996582
combined,local_dp_median,cox,7,0.8999999761581421,-41.38021469116211
combined,local_dp_median,cox,7,1.0,-46.493587493896484
combined,local_dp_median,cox,7,1.100000023841858,-51.8420295715332
combined,local_dp_median,cox,7,1.2000000476837158,-57.19046401977539
combined,local_dp_median,cox,7,1.2999999523162842,-62.53891372680664
combined,local_dp_median,cox,7,1.399999976158142,-67.8873405456543
combined,local_dp_median,cox,7,1.5,-73.23579788208008
combined,local_dp_median,cox,7,1.600000023841858,-78.60464859008786
combined,local_dp_median,cox,7,1.7000000476837158,-83.98447036743164
combined,local_dp_median,cox,7,1.7999999523162842,-89.36430740356442
combined,local_dp_median,cox,7,1.899999976158142,-94.74416732788086
combined,local_dp_median,cox,7,2.0,-100.12399673461914
combined,local_dp_median,cox,7,2.0999999046325684,-105.50381851196289
combined,local_dp_median,cox,7,2.200000047683716,-110.8836555480957
combined,local_dp_median,cox,7,2.299999952316284,-116.26350784301758
combined,local_dp_median,cox,7,2.400000095367432,-121.64334487915039
combined,local_dp_median,cox,7,2.5,-127.02319717407227
combined,local_dp_median,cox,7,2.5999999046325684,-132.40301895141602
combined,local_dp_median,cox,7,2.700000047683716,-137.78285598754883
combined,local_dp_median,cox,7,2.799999952316284,-143.16269302368164
combined,local_dp_median,cox,7,2.900000095367432,-148.54253005981445
combined,local_dp_median,cox,7,3.0,-153.92236709594724
combined,local_dp_fedavg,quadratic,2,-3.0,1227.2395629882812
combined,local_dp_fedavg,quadratic,2,-2.900000095367432,1236.822021484375
combined,local_dp_fedavg,quadratic,2,-2.799999952316284,1246.4044189453125
combined,local_dp_fedavg,quadratic,2,-2.700000047683716,1255.9869384765625
combined,local_dp_fedavg,quadratic,2,-2.5999999046325684,1265.5695190429688
combined,local_dp_fedavg,quadratic,2,-2.5,1275.15185546875
combined,local_dp_fedavg,quadratic,2,-2.400000095367432,1284.734375
combined,local_dp_fedavg,quadratic,2,-2.299999952316284,1294.3168334960938
combined,local_dp_fedavg,quadratic,2,-2.200000047683716,1303.8992919921875
combined,local_dp_fedavg,quadratic,2,-2.0999999046325684,1313.4817504882812
combined,local_dp_fedavg,quadratic,2,-2.0,1323.0642700195312
combined,local_dp_fedavg,quadratic,2,-1.899999976158142,1332.6466979980469
combined,local_dp_fedavg,quadratic,2,-1.7999999523162842,1342.32177734375
combined,local_dp_fedavg,quadratic,2,-1.7000000476837158,1349.197265625
combined,local_dp_fedavg,quadratic,2,-1.600000023841858,1350.9777221679688
combined,local_dp_fedavg,quadratic,2,-1.5,1347.4508666992188
combined,local_dp_fedavg,quadratic,2,-1.399999976158142,1343.8297119140625
combined,local_dp_fedavg,quadratic,2,-1.2999999523162842,1341.5978393554688
combined,local_dp_fedavg,quadratic,2,-1.2000000476837158,1340.5389099121094
combined,local_dp_fedavg,quadratic,2,-1.100000023841858,1322.6478271484375
combined,local_dp_fedavg,quadratic,2,-1.0,1271.9271240234375
combined,local_dp_fedavg,quadratic,2,-0.8999999761581421,1195.620361328125
combined,local_dp_fedavg,quadratic,2,-0.800000011920929,1102.7830810546875
combined,local_dp_fedavg,quadratic,2,-0.699999988079071,997.3876953125
combined,local_dp_fedavg,quadratic,2,-0.6000000238418579,862.3424072265623
combined,local_dp_fedavg,quadratic,2,-0.5,718.7672119140625
combined,local_dp_fedavg,quadratic,2,-0.4000000059604645,575.051513671875
combined,local_dp_fedavg,quadratic,2,-0.3000000119209289,431.343994140625
combined,local_dp_fedavg,quadratic,2,-0.2000000029802322,287.6510009765625
combined,local_dp_fedavg,quadratic,2,-0.1000000014901161,143.9580078125
combined,local_dp_fedavg,quadratic,2,0.0,0.0
combined,local_dp_fedavg,quadratic,2,0.1000000014901161,-151.06286621093705
combined,local_dp_fedavg,quadratic,2,0.2000000029802322,-311.844482421875
combined,local_dp_fedavg,quadratic,2,0.3000000119209289,-472.857666015625
combined,local_dp_fedavg,quadratic,2,0.4000000059604645,-633.87109375
combined,local_dp_fedavg,quadratic,2,0.5,-794.8837890625
combined,local_dp_fedavg,quadratic,2,0.6000000238418579,-959.980224609375
combined,local_dp_fedavg,quadratic,2,0.699999988079071,-1126.869873046875
combined,local_dp_fedavg,quadratic,2,0.800000011920929,-1293.759765625
combined,local_dp_fedavg,quadratic,2,0.8999999761581421,-1460.64892578125
combined,local_dp_fedavg,quadratic,2,1.0,-1627.538818359375
combined,local_dp_fedavg,quadratic,2,1.100000023841858,-1794.4287109375
combined,local_dp_fedavg,quadratic,2,1.2000000476837158,-1961.318359375
combined,local_dp_fedavg,quadratic,2,1.2999999523162842,-2128.20751953125
combined,local_dp_fedavg,quadratic,2,1.399999976158142,-2295.09716796875
combined,local_dp_fedavg,quadratic,2,1.5,-2461.9873046875
combined,local_dp_fedavg,quadratic,2,1.600000023841858,-2628.87646484375
combined,local_dp_fedavg,quadratic,2,1.7000000476837158,-2795.7666015625
combined,local_dp_fedavg,quadratic,2,1.7999999523162842,-2962.65625
combined,local_dp_fedavg,quadratic,2,1.899999976158142,-3129.54541015625
combined,local_dp_fedavg,quadratic,2,2.0,-3296.435546875
combined,local_dp_fedavg,quadratic,2,2.0999999046325684,-3463.32470703125
combined,local_dp_fedavg,quadratic,2,2.200000047683716,-3630.21435546875
combined,local_dp_fedavg,quadratic,2,2.299999952316284,-3797.10400390625
combined,local_dp_fedavg,quadratic,2,2.400000095367432,-3963.994140625
combined,local_dp_fedavg,quadratic,2,2.5,-4130.8837890625
combined,local_dp_fedavg,quadratic,2,2.5999999046325684,-4297.7724609375
combined,local_dp_fedavg,quadratic,2,2.700000047683716,-4466.54052734375
combined,local_dp_fedavg,quadratic,2,2.799999952316284,-4635.39501953125
combined,local_dp_fedavg,quadratic,2,2.900000095367432,-4804.25
combined,local_dp_fedavg,quadratic,2,3.0,-4973.10400390625
combined,local_dp_median,cox,8,-3.0,247.88501691818237
combined,local_dp_median,cox,8,-2.900000095367432,239.97711896896357
combined,local_dp_median,cox,8,-2.799999952316284,232.06920576095587
combined,local_dp_median,cox,8,-2.700000047683716,224.16126203536987
combined,local_dp_median,cox,8,-2.5999999046325684,216.253333568573
combined,local_dp_median,cox,8,-2.5,208.34542036056519
combined,local_dp_median,cox,8,-2.400000095367432,200.43750715255737
combined,local_dp_median,cox,8,-2.299999952316284,192.52954816818237
combined,local_dp_median,cox,8,-2.200000047683716,184.6216502189636
combined,local_dp_median,cox,8,-2.0999999046325684,176.71370649337769
combined,local_dp_median,cox,8,-2.0,168.8205943107605
combined,local_dp_median,cox,8,-1.899999976158142,160.98825788497925
combined,local_dp_median,cox,8,-1.7999999523162842,153.29054975509644
combined,local_dp_median,cox,8,-1.7000000476837158,145.775062084198
combined,local_dp_median,cox,8,-1.600000023841858,138.41493940353394
combined,local_dp_median,cox,8,-1.5,131.05483198165894
combined,local_dp_median,cox,8,-1.399999976158142,123.694739818573
combined,local_dp_median,cox,8,-1.2999999523162842,116.334632396698
combined,local_dp_median,cox,8,-1.2000000476837158,108.78056287765503
combined,local_dp_median,cox,8,-1.100000023841858,100.97639417648315
combined,local_dp_median,cox,8,-1.0,92.85987806320192
combined,local_dp_median,cox,8,-0.8999999761581421,84.58762311935425
combined,local_dp_median,cox,8,-0.800000011920929,76.43160963058472
combined,local_dp_median,cox,8,-0.699999988079071,67.916907787323
combined,local_dp_median,cox,8,-0.6000000238418579,58.909583568573
combined,local_dp_median,cox,8,-0.5,49.167884349823
combined,local_dp_median,cox,8,-0.4000000059604645,39.37338590621948
combined,local_dp_median,cox,8,-0.3000000119209289,29.455729961395264
combined,local_dp_median,cox,8,-0.2000000029802322,19.510182857513428
combined,local_dp_median,cox,8,-0.1000000014901161,10.381273746490475
combined,local_dp_median,cox,8,0.0,0.0
combined,local_dp_median,cox,8,0.1000000014901161,-10.360059261322021
combined,local_dp_median,cox,8,0.2000000029802322,-20.78295373916626
combined,local_dp_median,cox,8,0.3000000119209289,-27.21855401992798
combined,local_dp_median,cox,8,0.4000000059604645,-33.06779336929322
combined,local_dp_median,cox,8,0.5,-38.182663440704346
combined,local_dp_median,cox,8,0.6000000238418579,-40.88147020339966
combined,local_dp_median,cox,8,0.699999988079071,-43.43073320388794
combined,local_dp_median,cox,8,0.800000011920929,-46.11257982254029
combined,local_dp_median,cox,8,0.8999999761581421,-49.17941331863404
combined,local_dp_median,cox,8,1.0,-52.402908802032464
combined,local_dp_median,cox,8,1.100000023841858,-55.68365526199341
combined,local_dp_median,cox,8,1.2000000476837158,-58.993183612823486
combined,local_dp_median,cox,8,1.2999999523162842,-62.30270433425903
combined,local_dp_median,cox,8,1.399999976158142,-65.5919041633606
combined,local_dp_median,cox,8,1.5,-68.84561204910278
combined,local_dp_median,cox,8,1.600000023841858,-72.09931993484497
combined,local_dp_median,cox,8,1.7000000476837158,-75.35302782058716
combined,local_dp_median,cox,8,1.7999999523162842,-78.61549425125122
combined,local_dp_median,cox,8,1.899999976158142,-81.87991380691528
combined,local_dp_median,cox,8,2.0,-85.14431810379028
combined,local_dp_median,cox,8,2.0999999046325684,-88.46171617507935
combined,local_dp_median,cox,8,2.200000047683716,-91.7805027961731
combined,local_dp_median,cox,8,2.299999952316284,-95.12249803543091
combined,local_dp_median,cox,8,2.400000095367432,-98.46992540359497
combined,local_dp_median,cox,8,2.5,-101.87573289871217
combined,local_dp_median,cox,8,2.5999999046325684,-105.32833909988403
combined,local_dp_median,cox,8,2.700000047683716,-108.78095293045047
combined,local_dp_median,cox,8,2.799999952316284,-112.25022935867307
combined,local_dp_median,cox,8,2.900000095367432,-115.72457933425903
combined,local_dp_median,cox,8,3.0,-119.19892930984497
combined,local_dp_median,cox,9,-3.0,98.67452239990234
combined,local_dp_median,cox,9,-2.900000095367432,97.23480224609375
combined,local_dp_median,cox,9,-2.799999952316284,95.79357147216797
combined,local_dp_median,cox,9,-2.700000047683716,94.34683990478516
combined,local_dp_median,cox,9,-2.5999999046325684,92.90011596679688
combined,local_dp_median,cox,9,-2.5,91.45338821411133
combined,local_dp_median,cox,9,-2.400000095367432,90.00666046142578
combined,local_dp_median,cox,9,-2.299999952316284,88.55992126464844
combined,local_dp_median,cox,9,-2.200000047683716,87.11319351196289
combined,local_dp_median,cox,9,-2.0999999046325684,85.66645812988281
combined,local_dp_median,cox,9,-2.0,84.21973419189453
combined,local_dp_median,cox,9,-1.899999976158142,82.77300262451172
combined,local_dp_median,cox,9,-1.7999999523162842,81.3262710571289
combined,local_dp_median,cox,9,-1.7000000476837158,79.87953567504883
combined,local_dp_median,cox,9,-1.600000023841858,78.43280410766602
combined,local_dp_median,cox,9,-1.5,76.96648406982422
combined,local_dp_median,cox,9,-1.399999976158142,75.44408416748047
combined,local_dp_median,cox,9,-1.2999999523162842,73.73747634887695
combined,local_dp_median,cox,9,-1.2000000476837158,71.94023323059082
combined,local_dp_median,cox,9,-1.100000023841858,69.53090476989746
combined,local_dp_median,cox,9,-1.0,66.32045936584473
combined,local_dp_median,cox,9,-0.8999999761581421,62.73660469055176
combined,local_dp_median,cox,9,-0.800000011920929,58.38726997375488
combined,local_dp_median,cox,9,-0.699999988079071,53.51199531555176
combined,local_dp_median,cox,9,-0.6000000238418579,48.155686378479004
combined,local_dp_median,cox,9,-0.5,42.62981867790222
combined,local_dp_median,cox,9,-0.4000000059604645,36.2882399559021
combined,local_dp_median,cox,9,-0.3000000119209289,28.498547554016113
combined,local_dp_median,cox,9,-0.2000000029802322,20.379613876342773
combined,local_dp_median,cox,9,-0.1000000014901161,10.908115386962898
combined,local_dp_median,cox,9,0.0,0.0
combined,local_dp_median,cox,9,0.1000000014901161,-9.918479919433594
combined,local_dp_median,cox,9,0.2000000029802322,-18.42972183227539
combined,local_dp_median,cox,9,0.3000000119209289,-27.282947540283203
combined,local_dp_median,cox,9,0.4000000059604645,-34.82761001586914
combined,local_dp_median,cox,9,0.5,-42.04740524291992
combined,local_dp_median,cox,9,0.6000000238418579,-49.2864875793457
combined,local_dp_median,cox,9,0.699999988079071,-56.693546295166
combined,local_dp_median,cox,9,0.800000011920929,-64.31027603149414
combined,local_dp_median,cox,9,0.8999999761581421,-71.97124099731442
combined,local_dp_median,cox,9,1.0,-79.65527725219727
combined,local_dp_median,cox,9,1.100000023841858,-87.40121841430664
combined,local_dp_median,cox,9,1.2000000476837158,-95.14990615844727
combined,local_dp_median,cox,9,1.2999999523162842,-102.83478164672852
combined,local_dp_median,cox,9,1.399999976158142,-110.5196418762207
combined,local_dp_median,cox,9,1.5,-118.24623489379883
combined,local_dp_median,cox,9,1.600000023841858,-125.97336196899414
combined,local_dp_median,cox,9,1.7000000476837158,-133.70051956176758
combined,local_dp_median,cox,9,1.7999999523162842,-141.4276466369629
combined,local_dp_median,cox,9,1.899999976158142,-149.20874404907224
combined,local_dp_median,cox,9,2.0,-156.9916114807129
combined,local_dp_median,cox,9,2.0999999046325684,-164.7744483947754
combined,local_dp_median,cox,9,2.200000047683716,-172.5572853088379
combined,local_dp_median,cox,9,2.299999952316284,-180.34013748168945
combined,local_dp_median,cox,9,2.400000095367432,-188.1230201721192
combined,local_dp_median,cox,9,2.5,-195.90584182739252
combined,local_dp_median,cox,9,2.5999999046325684,-203.68869400024408
combined,local_dp_median,cox,9,2.700000047683716,-211.4715461730957
combined,local_dp_median,cox,9,2.799999952316284,-219.2543830871582
combined,local_dp_median,cox,9,2.900000095367432,-227.03725051879883
combined,local_dp_median,cox,9,3.0,-234.82008743286133
combined,local_dp_fedavg,quadratic,3,-3.0,1641.6534423828125
combined,local_dp_fedavg,quadratic,3,-2.900000095367432,1623.4750366210938
combined,local_dp_fedavg,quadratic,3,-2.799999952316284,1605.2965393066406
combined,local_dp_fedavg,quadratic,3,-2.700000047683716,1587.1182861328125
combined,local_dp_fedavg,quadratic,3,-2.5999999046325684,1568.9398803710938
combined,local_dp_fedavg,quadratic,3,-2.5,1550.7615661621094
combined,local_dp_fedavg,quadratic,3,-2.400000095367432,1532.5832214355469
combined,local_dp_fedavg,quadratic,3,-2.299999952316284,1514.4048156738281
combined,local_dp_fedavg,quadratic,3,-2.200000047683716,1496.2264404296875
combined,local_dp_fedavg,quadratic,3,-2.0999999046325684,1477.405990600586
combined,local_dp_fedavg,quadratic,3,-2.0,1458.206558227539
combined,local_dp_fedavg,quadratic,3,-1.899999976158142,1439.007064819336
combined,local_dp_fedavg,quadratic,3,-1.7999999523162842,1419.8076171875
combined,local_dp_fedavg,quadratic,3,-1.7000000476837158,1400.5640258789062
combined,local_dp_fedavg,quadratic,3,-1.600000023841858,1381.2086639404297
combined,local_dp_fedavg,quadratic,3,-1.5,1361.8533248901367
combined,local_dp_fedavg,quadratic,3,-1.399999976158142,1342.4979858398438
combined,local_dp_fedavg,quadratic,3,-1.2999999523162842,1322.537338256836
combined,local_dp_fedavg,quadratic,3,-1.2000000476837158,1289.7623481750488
combined,local_dp_fedavg,quadratic,3,-1.100000023841858,1253.1358127593994
combined,local_dp_fedavg,quadratic,3,-1.0,1205.6847038269043
combined,local_dp_fedavg,quadratic,3,-0.8999999761581421,1120.5538177490234
combined,local_dp_fedavg,quadratic,3,-0.800000011920929,1035.220474243164
combined,local_dp_fedavg,quadratic,3,-0.699999988079071,921.8831787109375
combined,local_dp_fedavg,quadratic,3,-0.6000000238418579,773.7027587890625
combined,local_dp_fedavg,quadratic,3,-0.5,619.8905639648438
combined,local_dp_fedavg,quadratic,3,-0.4000000059604645,493.45440673828125
combined,local_dp_fedavg,quadratic,3,-0.3000000119209289,368.25762939453125
combined,local_dp_fedavg,quadratic,3,-0.2000000029802322,245.50506591796875
combined,local_dp_fedavg,quadratic,3,-0.1000000014901161,122.7525634765625
combined,local_dp_fedavg,quadratic,3,0.0,0.0
combined,local_dp_fedavg,quadratic,3,0.1000000014901161,-122.7525634765625
combined,local_dp_fedavg,quadratic,3,0.2000000029802322,-245.85205078125
combined,local_dp_fedavg,quadratic,3,0.3000000119209289,-372.6259765625
combined,local_dp_fedavg,quadratic,3,0.4000000059604645,-500.068115234375
combined,local_dp_fedavg,quadratic,3,0.5,-627.5101318359375
combined,local_dp_fedavg,quadratic,3,0.6000000238418579,-754.9525146484375
combined,local_dp_fedavg,quadratic,3,0.699999988079071,-882.526123046875
combined,local_dp_fedavg,quadratic,3,0.800000011920929,-1010.259033203125
combined,local_dp_fedavg,quadratic,3,0.8999999761581421,-1137.9921875
combined,local_dp_fedavg,quadratic,3,1.0,-1265.7255859375
combined,local_dp_fedavg,quadratic,3,1.100000023841858,-1393.458740234375
combined,local_dp_fedavg,quadratic,3,1.2000000476837158,-1521.19189453125
combined,local_dp_fedavg,quadratic,3,1.2999999523162842,-1648.925048828125
combined,local_dp_fedavg,quadratic,3,1.399999976158142,-1777.88916015625
combined,local_dp_fedavg,quadratic,3,1.5,-1907.0341796875
combined,local_dp_fedavg,quadratic,3,1.600000023841858,-2036.178955078125
combined,local_dp_fedavg,quadratic,3,1.7000000476837158,-2165.32373046875
combined,local_dp_fedavg,quadratic,3,1.7999999523162842,-2294.46826171875
combined,local_dp_fedavg,quadratic,3,1.899999976158142,-2423.61279296875
combined,local_dp_fedavg,quadratic,3,2.0,-2552.7578125
combined,local_dp_fedavg,quadratic,3,2.0999999046325684,-2681.903076171875
combined,local_dp_fedavg,quadratic,3,2.200000047683716,-2811.0478515625
combined,local_dp_fedavg,quadratic,3,2.299999952316284,-2940.1923828125
combined,local_dp_fedavg,quadratic,3,2.400000095367432,-3069.33740234375
combined,local_dp_fedavg,quadratic,3,2.5,-3198.48193359375
combined,local_dp_fedavg,quadratic,3,2.5999999046325684,-3327.626953125
combined,local_dp_fedavg,quadratic,3,2.700000047683716,-3456.771484375
combined,local_dp_fedavg,quadratic,3,2.799999952316284,-3585.916015625
combined,local_dp_fedavg,quadratic,3,2.900000095367432,-3715.0615234375
combined,local_dp_fedavg,quadratic,3,3.0,-3844.20556640625
combined,local_dp_fedavg,quadratic,4,-3.0,3095.8433227539062
combined,local_dp_fedavg,quadratic,4,-2.900000095367432,3061.1411743164062
combined,local_dp_fedavg,quadratic,4,-2.799999952316284,3026.3041381835938
combined,local_dp_fedavg,quadratic,4,-2.700000047683716,2991.4673461914062
combined,local_dp_fedavg,quadratic,4,-2.5999999046325684,2956.6304321289062
combined,local_dp_fedavg,quadratic,4,-2.5,2921.7936401367188
combined,local_dp_fedavg,quadratic,4,-2.400000095367432,2886.9568481445312
combined,local_dp_fedavg,quadratic,4,-2.299999952316284,2852.119873046875
combined,local_dp_fedavg,quadratic,4,-2.200000047683716,2817.2474975585938
combined,local_dp_fedavg,quadratic,4,-2.0999999046325684,2780.3501586914062
combined,local_dp_fedavg,quadratic,4,-2.0,2743.1541137695312
combined,local_dp_fedavg,quadratic,4,-1.899999976158142,2701.9888305664062
combined,local_dp_fedavg,quadratic,4,-1.7999999523162842,2651.1634521484375
combined,local_dp_fedavg,quadratic,4,-1.7000000476837158,2599.479217529297
combined,local_dp_fedavg,quadratic,4,-1.600000023841858,2545.454345703125
combined,local_dp_fedavg,quadratic,4,-1.5,2489.7435913085938
combined,local_dp_fedavg,quadratic,4,-1.399999976158142,2415.4874572753906
combined,local_dp_fedavg,quadratic,4,-1.2999999523162842,2331.6147079467773
combined,local_dp_fedavg,quadratic,4,-1.2000000476837158,2238.333791732788
combined,local_dp_fedavg,quadratic,4,-1.100000023841858,2106.428268432617
combined,local_dp_fedavg,quadratic,4,-1.0,1947.1865844726562
combined,local_dp_fedavg,quadratic,4,-0.8999999761581421,1748.6598510742188
combined,local_dp_fedavg,quadratic,4,-0.800000011920929,1542.4814453125
combined,local_dp_fedavg,quadratic,4,-0.699999988079071,1362.1246337890625
combined,local_dp_fedavg,quadratic,4,-0.6000000238418579,1195.7564697265625
combined,local_dp_fedavg,quadratic,4,-0.5,1017.4925537109375
combined,local_dp_fedavg,quadratic,4,-0.4000000059604645,830.0455322265625
combined,local_dp_fedavg,quadratic,4,-0.3000000119209289,630.448486328125
combined,local_dp_fedavg,quadratic,4,-0.2000000029802322,425.6817626953125
combined,local_dp_fedavg,quadratic,4,-0.1000000014901161,214.05078125
combined,local_dp_fedavg,quadratic,4,0.0,0.0
combined,local_dp_fedavg,quadratic,4,0.1000000014901161,-214.586181640625
combined,local_dp_fedavg,quadratic,4,0.2000000029802322,-429.126953125
combined,local_dp_fedavg,quadratic,4,0.3000000119209289,-643.4833984375
combined,local_dp_fedavg,quadratic,4,0.4000000059604645,-857.83935546875
combined,local_dp_fedavg,quadratic,4,0.5,-1072.19580078125
combined,local_dp_fedavg,quadratic,4,0.6000000238418579,-1286.55224609375
combined,local_dp_fedavg,quadratic,4,0.699999988079071,-1500.908203125
combined,local_dp_fedavg,quadratic,4,0.800000011920929,-1715.264404296875
combined,local_dp_fedavg,quadratic,4,0.8999999761581421,-1929.620361328125
combined,local_dp_fedavg,quadratic,4,1.0,-2143.977294921875
combined,local_dp_fedavg,quadratic,4,1.100000023841858,-2358.333251953125
combined,local_dp_fedavg,quadratic,4,1.2000000476837158,-2572.689208984375
combined,local_dp_fedavg,quadratic,4,1.2999999523162842,-2787.046142578125
combined,local_dp_fedavg,quadratic,4,1.399999976158142,-3001.401611328125
combined,local_dp_fedavg,quadratic,4,1.5,-3215.758056640625
combined,local_dp_fedavg,quadratic,4,1.600000023841858,-3430.114501953125
combined,local_dp_fedavg,quadratic,4,1.7000000476837158,-3644.471435546875
combined,local_dp_fedavg,quadratic,4,1.7999999523162842,-3858.827392578125
combined,local_dp_fedavg,quadratic,4,1.899999976158142,-4073.183837890625
combined,local_dp_fedavg,quadratic,4,2.0,-4287.539794921875
combined,local_dp_fedavg,quadratic,4,2.0999999046325684,-4501.896240234375
combined,local_dp_fedavg,quadratic,4,2.200000047683716,-4716.252197265625
combined,local_dp_fedavg,quadratic,4,2.299999952316284,-4930.608642578125
combined,local_dp_fedavg,quadratic,4,2.400000095367432,-5144.965087890625
combined,local_dp_fedavg,quadratic,4,2.5,-5359.321533203125
combined,local_dp_fedavg,quadratic,4,2.5999999046325684,-5573.677490234375
combined,local_dp_fedavg,quadratic,4,2.700000047683716,-5788.033447265625
combined,local_dp_fedavg,quadratic,4,2.799999952316284,-6002.390380859375
combined,local_dp_fedavg,quadratic,4,2.900000095367432,-6216.747802734375
combined,local_dp_fedavg,quadratic,4,3.0,-6431.103271484375
combined,local_dp_fedavg,quadratic,5,-3.0,1027.4017181396484
combined,local_dp_fedavg,quadratic,5,-2.900000095367432,994.6027679443359
combined,local_dp_fedavg,quadratic,5,-2.799999952316284,961.8036956787109
combined,local_dp_fedavg,quadratic,5,-2.700000047683716,929.0047454833984
combined,local_dp_fedavg,quadratic,5,-2.5999999046325684,896.2056732177734
combined,local_dp_fedavg,quadratic,5,-2.5,863.4066619873047
combined,local_dp_fedavg,quadratic,5,-2.400000095367432,830.6077728271482
combined,local_dp_fedavg,quadratic,5,-2.299999952316284,797.8086395263672
combined,local_dp_fedavg,quadratic,5,-2.200000047683716,765.0096893310547
combined,local_dp_fedavg,quadratic,5,-2.0999999046325684,732.2106170654297
combined,local_dp_fedavg,quadratic,5,-2.0,699.4558563232422
combined,local_dp_fedavg,quadratic,5,-1.899999976158142,666.7230682373047
combined,local_dp_fedavg,quadratic,5,-1.7999999523162842,633.9905242919922
combined,local_dp_fedavg,quadratic,5,-1.7000000476837158,601.2578582763672
combined,local_dp_fedavg,quadratic,5,-1.600000023841858,568.5251312255859
combined,local_dp_fedavg,quadratic,5,-1.5,535.7924652099609
combined,local_dp_fedavg,quadratic,5,-1.399999976158142,503.0858612060547
combined,local_dp_fedavg,quadratic,5,-1.2999999523162842,470.3794403076172
combined,local_dp_fedavg,quadratic,5,-1.2000000476837158,437.67308044433594
combined,local_dp_fedavg,quadratic,5,-1.100000023841858,405.91831970214844
combined,local_dp_fedavg,quadratic,5,-1.0,373.98143005371094
combined,local_dp_fedavg,quadratic,5,-0.8999999761581421,341.91831970214844
combined,local_dp_fedavg,quadratic,5,-0.800000011920929,309.8551483154297
combined,local_dp_fedavg,quadratic,5,-0.699999988079071,277.98048400878906
combined,local_dp_fedavg,quadratic,5,-0.6000000238418579,246.46058654785156
combined,local_dp_fedavg,quadratic,5,-0.5,212.42771911621094
combined,local_dp_fedavg,quadratic,5,-0.4000000059604645,176.1028289794922
combined,local_dp_fedavg,quadratic,5,-0.3000000119209289,136.65379333496094
combined,local_dp_fedavg,quadratic,5,-0.2000000029802322,91.638931274414
combined,local_dp_fedavg,quadratic,5,-0.1000000014901161,45.53205871582034
combined,local_dp_fedavg,quadratic,5,0.0,0.0
combined,local_dp_fedavg,quadratic,5,0.1000000014901161,-50.547401428222656
combined,local_dp_fedavg,quadratic,5,0.2000000029802322,-101.86761474609375
combined,local_dp_fedavg,quadratic,5,0.3000000119209289,-150.35135650634766
combined,local_dp_fedavg,quadratic,5,0.4000000059604645,-195.90748977661133
combined,local_dp_fedavg,quadratic,5,0.5,-234.63031005859375
combined,local_dp_fedavg,quadratic,5,0.6000000238418579,-264.40027618408203
combined,local_dp_fedavg,quadratic,5,0.699999988079071,-291.45660400390625
combined,local_dp_fedavg,quadratic,5,0.800000011920929,-313.46612548828125
combined,local_dp_fedavg,quadratic,5,0.8999999761581421,-328.62742614746094
combined,local_dp_fedavg,quadratic,5,1.0,-342.45945739746094
combined,local_dp_fedavg,quadratic,5,1.100000023841858,-356.0826416015625
combined,local_dp_fedavg,quadratic,5,1.2000000476837158,-369.70581054687494
combined,local_dp_fedavg,quadratic,5,1.2999999523162842,-383.3290100097657
combined,local_dp_fedavg,quadratic,5,1.399999976158142,-396.95220947265625
combined,local_dp_fedavg,quadratic,5,1.5,-410.57537841796875
combined,local_dp_fedavg,quadratic,5,1.600000023841858,-423.99195861816406
combined,local_dp_fedavg,quadratic,5,1.7000000476837158,-437.2115020751953
combined,local_dp_fedavg,quadratic,5,1.7999999523162842,-450.43101501464844
combined,local_dp_fedavg,quadratic,5,1.899999976158142,-463.2152862548828
combined,local_dp_fedavg,quadratic,5,2.0,-475.9337615966797
combined,local_dp_fedavg,quadratic,5,2.0999999046325684,-488.65223693847656
combined,local_dp_fedavg,quadratic,5,2.200000047683716,-501.37074279785156
combined,local_dp_fedavg,quadratic,5,2.299999952316284,-514.0648040771484
